"","S","N","rt","subject","t","is.predictable"
"1867",40,5760,472.800285203674,26,67,1
"1868",40,5760,469.21253012677,26,68,1
"1869",40,5760,477.779018168299,26,69,1
"1870",40,5760,474.956406374311,26,70,1
"1871",40,5760,474.683958234494,26,71,1
"1872",40,5760,477.094536863207,26,72,1
"1873",40,5760,674.070907459723,27,1,1
"1874",40,5760,490.945887699464,27,2,1
"1875",40,5760,410.28151763185,27,3,1
"1876",40,5760,368.920261378899,27,4,1
"1877",40,5760,349.568154960274,27,5,1
"1878",40,5760,320.195288071043,27,6,1
"1879",40,5760,308.244163684341,27,7,1
"1880",40,5760,309.506421056522,27,8,1
"1881",40,5760,287.672141188797,27,9,1
"1882",40,5760,274.129196268991,27,10,1
"1883",40,5760,266.449028100023,27,11,1
"1884",40,5760,263.56475914946,27,12,1
"1885",40,5760,258.711228346771,27,13,1
"1886",40,5760,264.889109352286,27,14,1
"1887",40,5760,255.391750118678,27,15,1
"1888",40,5760,249.700218975057,27,16,1
"1889",40,5760,245.833749315994,27,17,1
"1890",40,5760,251.072348876053,27,18,1
"1891",40,5760,245.201239273035,27,19,1
"1892",40,5760,241.842877162719,27,20,1
"1893",40,5760,241.568343456381,27,21,1
"1894",40,5760,240.299226624491,27,22,1
"1895",40,5760,235.644134716384,27,23,1
"1896",40,5760,223.99536235895,27,24,1
"1897",40,5760,236.022941590177,27,25,1
"1898",40,5760,231.04121267374,27,26,1
"1899",40,5760,226.549085170005,27,27,1
"1900",40,5760,223.805129356944,27,28,1
"1901",40,5760,235.294362545341,27,29,1
"1902",40,5760,229.979729484975,27,30,1
"1903",40,5760,224.783009884971,27,31,1
"1904",40,5760,223.920141111363,27,32,1
"1905",40,5760,221.354248653878,27,33,1
"1906",40,5760,215.180059551287,27,34,1
"1907",40,5760,220.894509402425,27,35,1
"1908",40,5760,212.493252024301,27,36,1
"1909",40,5760,216.252545759844,27,37,1
"1910",40,5760,219.259725442511,27,38,1
"1911",40,5760,213.859625273092,27,39,1
"1912",40,5760,213.928797855281,27,40,1
"1913",40,5760,219.492051592063,27,41,1
"1914",40,5760,210.392553947142,27,42,1
"1915",40,5760,215.091200023829,27,43,1
"1916",40,5760,204.910953454233,27,44,1
"1917",40,5760,219.779659822149,27,45,1
"1918",40,5760,218.69377441759,27,46,1
"1919",40,5760,213.506476467397,27,47,1
"1920",40,5760,213.196332858386,27,48,1
"1921",40,5760,205.372016013168,27,49,1
"1922",40,5760,221.072628392777,27,50,1
"1923",40,5760,213.224159816235,27,51,1
"1924",40,5760,212.455016665464,27,52,1
"1925",40,5760,204.086434674317,27,53,1
"1926",40,5760,202.846198650287,27,54,1
"1927",40,5760,204.446152338878,27,55,1
"1928",40,5760,219.676281394974,27,56,1
"1929",40,5760,205.601826350603,27,57,1
"1930",40,5760,207.959528417319,27,58,1
"1931",40,5760,207.330054800069,27,59,1
"1932",40,5760,213.751727221596,27,60,1
"1933",40,5760,197.232134015167,27,61,1
"1934",40,5760,211.653908419018,27,62,1
"1935",40,5760,205.390673942583,27,63,1
"1936",40,5760,203.817822089464,27,64,1
"1937",40,5760,207.58735459291,27,65,1
"1938",40,5760,201.8804596188,27,66,1
"1939",40,5760,205.729386996872,27,67,1
"1940",40,5760,201.830507794185,27,68,1
"1941",40,5760,200.707609383362,27,69,1
"1942",40,5760,201.694818984467,27,70,1
"1943",40,5760,205.429273577931,27,71,1
"1944",40,5760,193.635072614405,27,72,1
"1945",40,5760,862.948761192829,28,1,1
"1946",40,5760,793.748545437213,28,2,1
"1947",40,5760,762.845120877867,28,3,1
"1948",40,5760,737.854946721836,28,4,1
"1949",40,5760,723.183272744372,28,5,1
"1950",40,5760,710.032877158794,28,6,1
"1951",40,5760,693.40905040348,28,7,1
"1952",40,5760,687.678818692241,28,8,1
"1953",40,5760,683.411769436016,28,9,1
"1954",40,5760,665.767031632366,28,10,1
"1955",40,5760,661.827888170882,28,11,1
"1956",40,5760,655.255417531479,28,12,1
"1957",40,5760,660.637232321819,28,13,1
"1958",40,5760,650.983199743029,28,14,1
"1959",40,5760,648.110393807856,28,15,1
"1960",40,5760,654.798627843773,28,16,1
"1961",40,5760,637.748947292481,28,17,1
"1962",40,5760,628.62763740875,28,18,1
"1963",40,5760,625.840358133687,28,19,1
"1964",40,5760,641.103699771002,28,20,1
"1965",40,5760,623.290640282103,28,21,1
"1966",40,5760,626.509397173463,28,22,1
"1967",40,5760,624.463781914551,28,23,1
"1968",40,5760,622.209343716657,28,24,1
"1969",40,5760,610.893292656236,28,25,1
"1970",40,5760,618.22300324746,28,26,1
"1971",40,5760,602.678599127793,28,27,1
"1972",40,5760,611.329214654941,28,28,1
"1973",40,5760,592.95421161634,28,29,1
"1974",40,5760,606.404213644123,28,30,1
"1975",40,5760,597.322000439628,28,31,1
"1976",40,5760,595.614697533578,28,32,1
"1977",40,5760,591.852521042903,28,33,1
"1978",40,5760,591.908881283779,28,34,1
"1979",40,5760,597.623786328727,28,35,1
"1980",40,5760,591.870798528626,28,36,1
"1981",40,5760,602.843068550543,28,37,1
"1982",40,5760,592.645410373694,28,38,1
"1983",40,5760,589.526598699942,28,39,1
"1984",40,5760,586.287592536892,28,40,1
"1985",40,5760,589.093739581794,28,41,1
"1986",40,5760,584.127103525418,28,42,1
"1987",40,5760,582.448580861106,28,43,1
"1988",40,5760,579.86102568786,28,44,1
"1989",40,5760,584.692245611475,28,45,1
"1990",40,5760,579.144128954785,28,46,1
"1991",40,5760,583.446206441422,28,47,1
"1992",40,5760,584.604738095506,28,48,1
"1993",40,5760,572.168196402613,28,49,1
"1994",40,5760,592.635924682786,28,50,1
"1995",40,5760,589.177363108018,28,51,1
"1996",40,5760,566.783529379726,28,52,1
"1997",40,5760,580.082555680804,28,53,1
"1998",40,5760,575.36861132886,28,54,1
"1999",40,5760,580.932820932945,28,55,1
"2000",40,5760,567.919494502452,28,56,1
"2001",40,5760,571.953227296795,28,57,1
"2002",40,5760,568.960300003016,28,58,1
"2003",40,5760,576.222789439027,28,59,1
"2004",40,5760,574.354876738972,28,60,1
"2005",40,5760,567.979133066294,28,61,1
"2006",40,5760,573.955700371747,28,62,1
"2007",40,5760,568.612570040375,28,63,1
"2008",40,5760,573.381910671054,28,64,1
"2009",40,5760,571.446717791177,28,65,1
"2010",40,5760,567.946105956324,28,66,1
"2011",40,5760,565.759581259051,28,67,1
"2012",40,5760,562.347581327318,28,68,1
"2013",40,5760,561.54255016625,28,69,1
"2014",40,5760,568.349160912899,28,70,1
"2015",40,5760,567.068347067355,28,71,1
"2016",40,5760,566.802807842131,28,72,1
"2017",40,5760,945.998283111254,29,1,1
"2018",40,5760,938.53591788949,29,2,1
"2019",40,5760,936.948327027271,29,3,1
"2020",40,5760,936.427957937695,29,4,1
"2021",40,5760,923.771825831006,29,5,1
"2022",40,5760,921.697777461155,29,6,1
"2023",40,5760,921.637921850265,29,7,1
"2024",40,5760,921.721986613801,29,8,1
"2025",40,5760,922.823018180346,29,9,1
"2026",40,5760,930.634225435559,29,10,1
"2027",40,5760,933.486291828196,29,11,1
"2028",40,5760,917.430737204325,29,12,1
"2029",40,5760,927.471649736339,29,13,1
"2030",40,5760,927.416384111056,29,14,1
"2031",40,5760,923.236074888545,29,15,1
"2032",40,5760,926.03464819822,29,16,1
"2033",40,5760,920.3170289441,29,17,1
"2034",40,5760,921.279434130279,29,18,1
"2035",40,5760,916.789044211959,29,19,1
"2036",40,5760,924.276224693817,29,20,1
"2037",40,5760,919.987934744689,29,21,1
"2038",40,5760,919.217833013978,29,22,1
"2039",40,5760,915.250496497044,29,23,1
"2040",40,5760,919.343803893045,29,24,1
"2041",40,5760,923.793685986637,29,25,1
"2042",40,5760,917.975579855025,29,26,1
"2043",40,5760,911.781965512958,29,27,1
"2044",40,5760,917.491988084638,29,28,1
"2045",40,5760,914.859412611467,29,29,1
"2046",40,5760,920.339385287118,29,30,1
"2047",40,5760,919.887639148269,29,31,1
"2048",40,5760,920.725225435149,29,32,1
"2049",40,5760,921.005788367144,29,33,1
"2050",40,5760,908.752573325523,29,34,1
"2051",40,5760,922.005517342348,29,35,1
"2052",40,5760,910.069119761927,29,36,1
"2053",40,5760,920.143377275956,29,37,1
"2054",40,5760,912.35389868189,29,38,1
"2055",40,5760,914.992089827365,29,39,1
"2056",40,5760,906.683853619159,29,40,1
"2057",40,5760,915.156973315446,29,41,1
"2058",40,5760,904.083958613768,29,42,1
"2059",40,5760,910.432608536479,29,43,1
"2060",40,5760,910.498558962481,29,44,1
"2061",40,5760,911.927098120364,29,45,1
"2062",40,5760,914.327306538475,29,46,1
"2063",40,5760,911.066020257428,29,47,1
"2064",40,5760,908.090906784806,29,48,1
"2065",40,5760,909.372684594815,29,49,1
"2066",40,5760,916.814100709227,29,50,1
"2067",40,5760,908.955017896643,29,51,1
"2068",40,5760,911.74754214171,29,52,1
"2069",40,5760,913.770073242655,29,53,1
"2070",40,5760,913.952128011214,29,54,1
"2071",40,5760,902.949234370924,29,55,1
"2072",40,5760,912.292067579622,29,56,1
"2073",40,5760,911.839052101723,29,57,1
"2074",40,5760,911.100002745527,29,58,1
"2075",40,5760,909.517025322293,29,59,1
"2076",40,5760,911.074670538437,29,60,1
"2077",40,5760,913.904186266734,29,61,1
"2078",40,5760,909.667096353557,29,62,1
"2079",40,5760,910.183722417466,29,63,1
"2080",40,5760,908.998469472739,29,64,1
"2081",40,5760,916.681873958367,29,65,1
"2082",40,5760,914.228832900412,29,66,1
"2083",40,5760,913.886709780339,29,67,1
"2084",40,5760,900.265186979991,29,68,1
"2085",40,5760,907.272806873122,29,69,1
"2086",40,5760,911.750485134715,29,70,1
"2087",40,5760,915.412863357594,29,71,1
"2088",40,5760,917.659987616961,29,72,1
"2089",40,5760,709.857454849152,30,1,1
"2090",40,5760,387.388728738554,30,2,1
"2091",40,5760,316.228650425634,30,3,1
"2092",40,5760,293.517899697283,30,4,1
"2093",40,5760,288.319213090149,30,5,1
"2094",40,5760,270.625395111986,30,6,1
"2095",40,5760,277.072980041983,30,7,1
"2096",40,5760,273.269254791207,30,8,1
"2097",40,5760,271.861755774845,30,9,1
"2098",40,5760,271.062898794294,30,10,1
"2099",40,5760,260.476221487777,30,11,1
"2100",40,5760,266.190248876069,30,12,1
"2101",40,5760,258.544028330916,30,13,1
"2102",40,5760,259.715506639073,30,14,1
"2103",40,5760,261.538437815338,30,15,1
"2104",40,5760,274.117024910906,30,16,1
"2105",40,5760,254.206776574255,30,17,1
"2106",40,5760,262.502033407875,30,18,1
"2107",40,5760,251.802705819931,30,19,1
"2108",40,5760,255.309750472949,30,20,1
"2109",40,5760,256.194347622559,30,21,1
"2110",40,5760,265.839959229242,30,22,1
"2111",40,5760,258.890906571713,30,23,1
"2112",40,5760,261.486178924111,30,24,1
"2113",40,5760,254.001811178227,30,25,1
"2114",40,5760,251.441004591231,30,26,1
"2115",40,5760,263.66773237937,30,27,1
"2116",40,5760,252.123720891534,30,28,1
"2117",40,5760,261.647297850737,30,29,1
"2118",40,5760,259.63387470512,30,30,1
"2119",40,5760,258.168521049855,30,31,1
"2120",40,5760,260.257128100717,30,32,1
"2121",40,5760,256.734333557737,30,33,1
"2122",40,5760,255.768885549194,30,34,1
"2123",40,5760,255.276209884796,30,35,1
"2124",40,5760,257.992798326192,30,36,1
"2125",40,5760,253.713335470641,30,37,1
"2126",40,5760,254.0241656518,30,38,1
"2127",40,5760,259.180372850812,30,39,1
"2128",40,5760,258.554718875164,30,40,1
"2129",40,5760,260.727910306066,30,41,1
"2130",40,5760,262.653871643226,30,42,1
"2131",40,5760,259.666531450882,30,43,1
"2132",40,5760,263.550586722635,30,44,1
"2133",40,5760,261.93634871401,30,45,1
"2134",40,5760,255.514317429383,30,46,1
"2135",40,5760,256.982057093953,30,47,1
"2136",40,5760,264.263005013267,30,48,1
"2137",40,5760,259.009386117189,30,49,1
"2138",40,5760,253.567296456472,30,50,1
"2139",40,5760,258.397164451946,30,51,1
"2140",40,5760,262.731566963238,30,52,1
"2141",40,5760,266.288294810852,30,53,1
"2142",40,5760,263.228109387601,30,54,1
"2143",40,5760,261.072324071755,30,55,1
"2144",40,5760,267.929881100929,30,56,1
"2145",40,5760,261.930123079913,30,57,1
"2146",40,5760,252.639091539513,30,58,1
"2147",40,5760,255.473553509659,30,59,1
"2148",40,5760,266.160023847479,30,60,1
"2149",40,5760,253.751691509669,30,61,1
"2150",40,5760,251.644341031233,30,62,1
"2151",40,5760,252.720572575242,30,63,1
"2152",40,5760,262.449146957342,30,64,1
"2153",40,5760,254.766979276308,30,65,1
"2154",40,5760,243.042278779691,30,66,1
"2155",40,5760,263.078996188009,30,67,1
"2156",40,5760,261.919803177849,30,68,1
"2157",40,5760,262.67999653261,30,69,1
"2158",40,5760,250.284851514193,30,70,1
"2159",40,5760,262.745704160223,30,71,1
"2160",40,5760,265.291629617681,30,72,1
"2161",40,5760,818.628418937565,31,1,1
"2162",40,5760,703.911248977434,31,2,1
"2163",40,5760,657.042935460329,31,3,1
"2164",40,5760,621.194876263986,31,4,1
"2165",40,5760,604.862477129201,31,5,1
"2166",40,5760,594.533593210234,31,6,1
"2167",40,5760,591.616065792742,31,7,1
"2168",40,5760,584.34416449663,31,8,1
"2169",40,5760,574.579416319045,31,9,1
"2170",40,5760,566.301146187996,31,10,1
"2171",40,5760,570.956364693575,31,11,1
"2172",40,5760,556.055580668477,31,12,1
"2173",40,5760,561.883069084079,31,13,1
"2174",40,5760,560.830127721731,31,14,1
"2175",40,5760,553.010111921563,31,15,1
"2176",40,5760,552.991841884678,31,16,1
"2177",40,5760,542.511873048388,31,17,1
"2178",40,5760,547.727495941191,31,18,1
"2179",40,5760,544.709834408865,31,19,1
"2180",40,5760,540.900268494611,31,20,1
"2181",40,5760,548.448655427559,31,21,1
"2182",40,5760,534.71196096629,31,22,1
"2183",40,5760,537.178388840134,31,23,1
"2184",40,5760,545.028833616857,31,24,1
"2185",40,5760,539.960974797148,31,25,1
"2186",40,5760,530.433878750758,31,26,1
"2187",40,5760,545.771123859349,31,27,1
"2188",40,5760,538.159475930922,31,28,1
"2189",40,5760,539.815778553265,31,29,1
"2190",40,5760,528.787617714548,31,30,1
"2191",40,5760,531.81489202509,31,31,1
"2192",40,5760,528.834371026948,31,32,1
"2193",40,5760,526.836316892352,31,33,1
"2194",40,5760,523.13355897834,31,34,1
"2195",40,5760,534.387076686277,31,35,1
"2196",40,5760,531.701781429042,31,36,1
"2197",40,5760,529.105173693648,31,37,1
"2198",40,5760,528.604257064747,31,38,1
"2199",40,5760,525.153613711413,31,39,1
"2200",40,5760,528.243632569445,31,40,1
"2201",40,5760,526.868619183605,31,41,1
"2202",40,5760,524.567213529777,31,42,1
"2203",40,5760,527.763552874998,31,43,1
"2204",40,5760,524.472917627531,31,44,1
"2205",40,5760,527.667727532253,31,45,1
"2206",40,5760,527.322897446593,31,46,1
"2207",40,5760,527.848731938938,31,47,1
"2208",40,5760,518.341513739972,31,48,1
"2209",40,5760,531.495748119482,31,49,1
"2210",40,5760,516.653056848741,31,50,1
"2211",40,5760,524.610408377167,31,51,1
"2212",40,5760,512.56411756498,31,52,1
"2213",40,5760,532.809841061228,31,53,1
"2214",40,5760,521.972111511395,31,54,1
"2215",40,5760,528.924728875701,31,55,1
"2216",40,5760,530.965964676326,31,56,1
"2217",40,5760,529.055371073777,31,57,1
"2218",40,5760,509.789107181685,31,58,1
"2219",40,5760,523.255034254865,31,59,1
"2220",40,5760,522.972085020271,31,60,1
"2221",40,5760,525.686760775529,31,61,1
"2222",40,5760,527.33264877136,31,62,1
"2223",40,5760,514.560544584676,31,63,1
"2224",40,5760,514.110380247764,31,64,1
"2225",40,5760,516.538927949403,31,65,1
"2226",40,5760,513.016733756671,31,66,1
"2227",40,5760,522.979355613805,31,67,1
"2228",40,5760,523.721556280297,31,68,1
"2229",40,5760,531.497568177995,31,69,1
"2230",40,5760,516.843948544113,31,70,1
"2231",40,5760,520.781781833263,31,71,1
"2232",40,5760,529.821907130999,31,72,1
"2233",40,5760,939.809363217616,32,1,1
"2234",40,5760,699.310586932265,32,2,1
"2235",40,5760,625.188645481584,32,3,1
"2236",40,5760,587.968664023285,32,4,1
"2237",40,5760,574.866101720527,32,5,1
"2238",40,5760,551.793351358419,32,6,1
"2239",40,5760,542.509743043792,32,7,1
"2240",40,5760,545.489569900815,32,8,1
"2241",40,5760,540.32978467968,32,9,1
"2242",40,5760,534.933746543548,32,10,1
"2243",40,5760,531.428369764737,32,11,1
"2244",40,5760,529.548637138189,32,12,1
"2245",40,5760,527.771838184735,32,13,1
"2246",40,5760,519.770199894312,32,14,1
"2247",40,5760,515.858000720912,32,15,1
"2248",40,5760,518.001228832014,32,16,1
"2249",40,5760,509.864602848786,32,17,1
"2250",40,5760,515.248103937245,32,18,1
"2251",40,5760,517.090108504754,32,19,1
"2252",40,5760,509.409119085774,32,20,1
"2253",40,5760,520.673776103136,32,21,1
"2254",40,5760,509.087200705237,32,22,1
"2255",40,5760,513.636012378631,32,23,1
"2256",40,5760,513.65712763075,32,24,1
"2257",40,5760,502.523427766126,32,25,1
"2258",40,5760,502.295302244078,32,26,1
"2259",40,5760,509.12953166951,32,27,1
"2260",40,5760,512.155695324119,32,28,1
"2261",40,5760,503.059625366399,32,29,1
"2262",40,5760,511.966801086685,32,30,1
"2263",40,5760,506.377798379202,32,31,1
"2264",40,5760,507.571967278963,32,32,1
"2265",40,5760,506.256453488427,32,33,1
"2266",40,5760,506.59758402569,32,34,1
"2267",40,5760,503.049726530331,32,35,1
"2268",40,5760,505.346939612363,32,36,1
"2269",40,5760,505.566561800693,32,37,1
"2270",40,5760,499.354005630897,32,38,1
"2271",40,5760,506.304970722948,32,39,1
"2272",40,5760,505.651269108483,32,40,1
"2273",40,5760,506.480941564825,32,41,1
"2274",40,5760,504.433184220533,32,42,1
"2275",40,5760,501.589830872061,32,43,1
"2276",40,5760,504.683274149683,32,44,1
"2277",40,5760,501.219493533165,32,45,1
"2278",40,5760,506.810797497272,32,46,1
"2279",40,5760,497.185941023638,32,47,1
"2280",40,5760,500.199828070001,32,48,1
"2281",40,5760,504.454800243566,32,49,1
"2282",40,5760,507.468408259489,32,50,1
"2283",40,5760,498.324199327326,32,51,1
"2284",40,5760,504.456923892287,32,52,1
"2285",40,5760,504.99813828537,32,53,1
"2286",40,5760,503.622729086608,32,54,1
"2287",40,5760,507.063613679188,32,55,1
"2288",40,5760,507.356570976179,32,56,1
"2289",40,5760,501.066380529346,32,57,1
"2290",40,5760,495.125098052426,32,58,1
"2291",40,5760,504.392768017286,32,59,1
"2292",40,5760,499.695333714762,32,60,1
"2293",40,5760,508.142624902637,32,61,1
"2294",40,5760,506.399660804205,32,62,1
"2295",40,5760,501.194290153918,32,63,1
"2296",40,5760,502.388919354719,32,64,1
"2297",40,5760,504.972365787071,32,65,1
"2298",40,5760,499.910742875086,32,66,1
"2299",40,5760,501.709648574753,32,67,1
"2300",40,5760,506.738428308583,32,68,1
"2301",40,5760,499.721070790045,32,69,1
"2302",40,5760,501.43574256551,32,70,1
"2303",40,5760,508.542230368818,32,71,1
"2304",40,5760,509.184749361677,32,72,1
"2305",40,5760,915.643319374892,33,1,1
"2306",40,5760,867.597841081926,33,2,1
"2307",40,5760,844.465739102219,33,3,1
"2308",40,5760,829.474556228966,33,4,1
"2309",40,5760,799.777819013011,33,5,1
"2310",40,5760,814.20700867512,33,6,1
"2311",40,5760,797.858912440708,33,7,1
"2312",40,5760,779.889024407764,33,8,1
"2313",40,5760,784.679634400893,33,9,1
"2314",40,5760,773.699633305562,33,10,1
"2315",40,5760,770.295369430475,33,11,1
"2316",40,5760,771.761686269556,33,12,1
"2317",40,5760,773.103858598909,33,13,1
"2318",40,5760,756.419388244686,33,14,1
"2319",40,5760,753.694412911117,33,15,1
"2320",40,5760,759.246200578468,33,16,1
"2321",40,5760,772.017845676823,33,17,1
"2322",40,5760,754.964077417765,33,18,1
"2323",40,5760,758.565242272098,33,19,1
"2324",40,5760,752.430391912862,33,20,1
"2325",40,5760,747.619826710067,33,21,1
"2326",40,5760,748.913555186124,33,22,1
"2327",40,5760,752.25606863135,33,23,1
"2328",40,5760,745.657555412555,33,24,1
"2329",40,5760,744.902801083004,33,25,1
"2330",40,5760,748.781867418701,33,26,1
"2331",40,5760,735.469241383864,33,27,1
"2332",40,5760,736.173610007699,33,28,1
"2333",40,5760,740.52696443411,33,29,1
"2334",40,5760,733.829255126746,33,30,1
"2335",40,5760,734.403431390301,33,31,1
